"","fvegHW90mask","aet_90m","cwd_90m","ppt_90m","pptdjf_90m","pptjja_90m","tmn_90m","tmx_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"38",15,404.233306884766,901.63671875,738.390014648438,129.08869934082,3.05369997024536,8.61330032348633,23.5566997528076,33.6417999267578,2.77239990234375,-48344.0911905888,1945.34581969632
"39",15,404.233306884766,901.63671875,738.390014648438,129.08869934082,3.05369997024536,8.61330032348633,23.5566997528076,33.6417999267578,2.77239990234375,-48344.0911905888,1945.34581969632
"40",15,465.320007324219,816.336669921875,805.433288574219,141.093307495117,3.60689997673035,8.26669979095459,22.8999996185303,33.0152015686035,2.45359992980957,-41591.801406638,4176.63448273297
"41",15,465.320007324219,816.336669921875,805.433288574219,141.093307495117,3.60689997673035,8.26669979095459,22.8999996185303,33.0152015686035,2.45359992980957,-41591.801406638,4176.63448273297
"42",15,353.436706542969,947.286682128906,743.286682128906,129.99560546875,3.08089995384216,8.60669994354248,23.4799995422363,33.5635986328125,2.82189989089966,-48386.8847552149,2123.46428091312
"43",15,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63526.1907966516,32493.6049503204
"44",15,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63526.1907966516,32493.6049503204
"45",15,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63526.1907966516,32493.6049503204
"46",15,463.413299560547,815.513305664062,801.456726074219,140.455001831055,3.58010005950928,8.27000045776367,22.9899997711182,33.1100006103516,2.38369989395142,-41311.0206881928,3981.13473708555
"47",15,463.413299560547,815.513305664062,801.456726074219,140.455001831055,3.58010005950928,8.27000045776367,22.9899997711182,33.1100006103516,2.38369989395142,-41311.0206881928,3981.13473708555
"48",15,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63526.1907966516,32493.6049503204
"49",7,481.920013427734,637.169982910156,1320.73999023438,228.721603393555,7.08360004425049,5.94329977035522,18.1567001342773,27.7835998535156,-0.0830999985337257,-23768.6073627517,28008.7596355113
"50",15,355.140014648438,806.313293457031,747.739990234375,138.433197021484,2.77740001678467,9.64999961853027,19.1900005340576,24.8239002227783,6.84100008010864,-196989.067249838,-10683.053865707
"51",2,390.603302001953,752,772.859985351562,141.555603027344,3.17170000076294,9.6899995803833,19,24.6506996154785,6.83279991149902,-195854.824010594,-11494.876327686
