"","fvegHW90mask","aetmay_90m","cwdmay_90m","pptmay_90m","pptdjf_90m","pptjja_90m","tmnmay_90m","tmxmay_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"154",15,62.8680000305176,100.788696289062,36.1323013305664,169.968597412109,5.47069978713989,8.68130016326904,22.9867000579834,31.0139999389648,1.42569994926453,35897.4557985,-73013.5743378
"155",15,62.8680000305176,100.788696289062,36.1323013305664,169.968597412109,5.47069978713989,8.68130016326904,22.9867000579834,31.0139999389648,1.42569994926453,35897.4557985,-73013.5743378
"156",15,79.7606964111328,84.3793029785156,35.2542991638184,169.716796875,5.54290008544922,8.59070014953613,23.0407009124756,31.0130996704102,1.35230004787445,36338.1951131,-74093.2952786
"157",15,79.7606964111328,84.3793029785156,35.2542991638184,169.716796875,5.54290008544922,8.59070014953613,23.0407009124756,31.0130996704102,1.35230004787445,36338.1951131,-74093.2952786
"158",15,70.4862976074219,78.9203033447266,33.4243011474609,183.37190246582,3.87339997291565,8.84070014953613,20.3342990875244,25.3437995910645,5.93370008468628,-192764.55132,-73998.1428308
"159",15,42.7690010070801,105.224296569824,37.8922996520996,185.745407104492,3.51200008392334,8.64669990539551,20.4962997436523,25.7784004211426,5.90170001983643,-190121.757411,-76965.3145531
"160",15,77.6763000488281,70.5469970703125,35.3442993164062,199.036605834961,4.40530014038086,9.11100006103516,19.3090000152588,24.660400390625,5.97200012207031,-190466.810166,-79947.046597
"161",15,77.6763000488281,70.5469970703125,35.3442993164062,199.036605834961,4.40530014038086,9.11100006103516,19.3090000152588,24.660400390625,5.97200012207031,-190466.810166,-79947.046597
"162",2,71.923698425293,79.9096984863281,15.75,112.318603515625,0.658900022506714,8.77530002593994,23.0370006561279,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"163",2,71.923698425293,79.9096984863281,15.75,112.318603515625,0.658900022506714,8.77530002593994,23.0370006561279,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"164",2,71.923698425293,79.9096984863281,15.75,112.318603515625,0.658900022506714,8.77530002593994,23.0370006561279,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"165",2,71.923698425293,79.9096984863281,15.75,112.318603515625,0.658900022506714,8.77530002593994,23.0370006561279,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"166",2,71.923698425293,79.9096984863281,15.75,112.318603515625,0.658900022506714,8.77530002593994,23.0370006561279,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"167",2,71.923698425293,79.9096984863281,15.75,112.318603515625,0.658900022506714,8.77530002593994,23.0370006561279,28.2604007720947,4.30819988250732,-141930.693571,-93305.8886322
"168",15,46.0637016296387,100.023002624512,40.1436996459961,281.125793457031,3.55970001220703,9.35229969024658,20.3946990966797,26.0599994659424,5.9047999382019,-161211.746616,-102768.87
"169",7,96.177001953125,53.4830017089844,31.4039993286133,225.087799072266,4.65719985961914,8.24969959259033,20.8847007751465,24.7101993560791,4.94269990921021,-192849.482094,-106150.42563
"170",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.295199,-109012.780781
"171",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.295199,-109012.780781
"172",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.295199,-109012.780781
"173",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.295199,-109012.780781
"174",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"175",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"176",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"177",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"178",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"179",8,139.600997924805,13.6656999588013,31.0709991455078,235.976593017578,2.87890005111694,8.37899971008301,22.0247001647949,26.5382995605469,5.37069988250732,-184693.384028,-109012.778833
"180",7,105.794998168945,48.7117004394531,23.3652992248535,177.229797363281,2.33669996261597,8.71630001068115,21.4333000183105,23.267599105835,4.70419979095459,-181465.748279,-111371.02735
"181",5,85.4240036010742,69.4592971801758,23.2287006378174,175.596298217773,2.34120011329651,8.59969997406006,21.2766990661621,22.9179000854492,4.58290004730225,-182428.55135,-113550.476301
"182",5,85.4240036010742,69.4592971801758,23.2287006378174,175.596298217773,2.34120011329651,8.59969997406006,21.2766990661621,22.9179000854492,4.58290004730225,-182428.55135,-113550.476301
"183",9,81.2123031616211,73.5442962646484,16.4193000793457,118.252197265625,1.05770003795624,8.90629959106445,21.3922996520996,23.0181007385254,4.72329998016357,-161270.275686,-115108.167175
"184",15,53.1142997741699,111.965698242188,31.8843002319336,124.720802307129,6.64219999313354,10.7876996994019,25.2863006591797,33.2206001281738,2.56520009040833,108467.300841,-166133.644014
"185",15,53.1142997741699,111.965698242188,31.8843002319336,124.720802307129,6.64219999313354,10.7876996994019,25.2863006591797,33.2206001281738,2.56520009040833,108467.300841,-166133.644014
"186",15,22.077299118042,137.312698364258,15.2250003814697,111.391799926758,0.719600021839142,6.36700010299683,27.512300491333,33.6363983154297,1.99430000782013,-133331.956374,-196849.013077
"187",15,22.077299118042,137.312698364258,15.2250003814697,111.391799926758,0.719600021839142,6.36700010299683,27.512300491333,33.6363983154297,1.99430000782013,-133331.956374,-196849.013077
"188",15,22.077299118042,137.312698364258,15.2250003814697,111.391799926758,0.719600021839142,6.36700010299683,27.512300491333,33.6363983154297,1.99430000782013,-133331.956374,-196849.013077
"189",15,22.077299118042,137.312698364258,15.2250003814697,111.391799926758,0.719600021839142,6.36700010299683,27.512300491333,33.6363983154297,1.99430000782013,-133331.956374,-196849.013077
"190",5,61.040699005127,94.1626968383789,10.7279996871948,101.501998901367,1.18929994106293,9.0516996383667,21.0750007629395,23.4197006225586,5.62960004806519,-67547.7725591,-298411.964496
"191",5,61.040699005127,94.1626968383789,10.7279996871948,101.501998901367,1.18929994106293,9.0516996383667,21.0750007629395,23.4197006225586,5.62960004806519,-67547.7725591,-298411.964496
"192",15,11.6253004074097,140.878005981445,10.184700012207,99.4030990600586,1.08120000362396,9.52130031585693,20.5296993255615,23.5552005767822,6.00269985198975,-21758.672497,-391996.11366
"193",7,29.551700592041,116.591697692871,22.2150001525879,165.015899658203,3.33859992027283,8.56729984283447,21.5042991638184,28.0820007324219,2.12829995155334,215513.462541,-417326.74786
"194",7,29.551700592041,116.591697692871,22.2150001525879,165.015899658203,3.33859992027283,8.56729984283447,21.5042991638184,28.0820007324219,2.12829995155334,215513.462541,-417326.74786
"195",9,55.7602996826172,84.1733016967773,20.0142993927002,134.138198852539,10.7419004440308,4.3092999458313,20.4603004455566,26.6802997589111,-2.86829996109009,284646.702034,-431868.593779
"196",5,23.5503005981445,144.336303710938,11.8122997283936,77.2684020996094,4.93860006332397,9.94699954986572,26.9293003082275,34.2029991149902,4.25790023803711,288833.031383,-449727.287899
"197",15,8.82269954681396,150.400695800781,7.84469985961914,83.4700012207031,2.28889989852905,11.5,24.8479995727539,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"198",15,8.82269954681396,150.400695800781,7.84469985961914,83.4700012207031,2.28889989852905,11.5,24.8479995727539,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"199",15,8.82269954681396,150.400695800781,7.84469985961914,83.4700012207031,2.28889989852905,11.5,24.8479995727539,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"200",15,57.2762985229492,90.556999206543,15.0857000350952,117.097297668457,11.8942003250122,8.68430042266846,21.9799995422363,29.035400390625,2.08870005607605,290782.399357,-514238.414537
"201",15,57.0009994506836,91.1856994628906,19.1546993255615,116.241798400879,12.0180997848511,7.3422999382019,22.5792999267578,29.262300491333,1.76820003986359,315424.960077,-545837.015211
"202",15,57.0009994506836,91.1856994628906,19.1546993255615,116.241798400879,12.0180997848511,7.3422999382019,22.5792999267578,29.262300491333,1.76820003986359,315424.960077,-545837.015211
