"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","tmxjja","pptdjf","fvegrec","mam","brd","rep"
"background",148348.068572,-388031.515074,335.5830078125,1088.60998535156,448.367004394531,9.36330032348633,23.6732997894287,32.2891006469727,88.4101028442383,8,51,144,27
"background",154477.922525,-387622.829547,312.640014648438,1094.97998046875,351.946990966797,9.24670028686523,23.3700008392334,32.24169921875,68.8187026977539,8,51,142,27
"background",246721.723374,-388357.143951,155.986999511719,1317.13000488281,166.570007324219,7.78000020980835,25.1033000946045,35.0186996459961,31.2299995422363,5,40,115,30
"background",295660.163959,-388512.367079,134.582992553711,1404.53002929688,143.813003540039,9.29329967498779,25.3966999053955,35.790699005127,24.5869007110596,3,34,84,29
"background",349231.869928,-388142.775237,124.147003173828,1356.60998535156,127.067001342773,10.1667003631592,25.6366996765137,35.8068008422852,19.6009006500244,3,34,78,29
"background",108011.626604,-388332.29694,324.963012695312,1045.33996582031,507.079986572266,9.81330013275146,21.4599990844727,30.0268993377686,102.809997558594,8,51,153,25
"background",23396.776549,-388176.939224,374.523010253906,932.492980957031,708.757019042969,8.81669998168945,24.4067001342773,32.0279006958008,147.623001098633,8,46,192,22
"background",162884.481421,-388185.192163,260.877014160156,1111.69995117188,322.472991943359,8.2367000579834,22.2532997131348,31.4109992980957,62.1307983398438,2,52,142,28
"background",34138.9307813,-388268.654135,405.587005615234,989.356994628906,713.153015136719,8.94330024719238,25.0233001708984,32.6081008911133,152.044998168945,8,48,171,24
"background",521391.34375,-388270.660801,149.417007446289,1314.15002441406,156.382995605469,15.4933004379272,30.3332996368408,41.157398223877,22.4712009429932,3,44,139,31
"background",-40227.3245701,-388298.508736,372.367004394531,977.422973632812,524.223022460938,8.80669975280762,21.0499992370605,23.6895999908447,103.13500213623,2,47,181,19
"background",-20740.6927373,-388352.58805,382.337005615234,967.5,512.942993164062,8.85669994354248,22.0233001708984,25.5403003692627,101.650001525879,2,46,180,19
"background",238125.355436,-388448.740489,183.770004272461,1270.38000488281,199.626998901367,8.05000019073486,24.1399993896484,33.8629989624023,38.369800567627,3,37,112,28
"background",190934.184448,-388270.725407,163.186996459961,1270.64001464844,172.322998046875,8.96000003814697,24.3099994659424,34.5208015441895,32.478199005127,3,38,140,31
"background",139041.098643,-388135.389193,339.709991455078,1109.83996582031,453.609985351562,10.0666999816895,23.6299991607666,31.980899810791,89.018798828125,8,52,147,27
"background",406501.065134,-388302.724339,95.9432983398438,1421.9599609375,96.2600021362305,14.3000001907349,30.8199996948242,41.4147987365723,14.1759004592896,3,32,77,30
"background",139513.919633,-388327.72905,340.596984863281,1099.51000976562,457.4169921875,10.25,23.403299331665,31.8356990814209,89.7615966796875,8,52,147,27
"background",165815.074574,-388197.22864,264.407012939453,1103.77001953125,292.147003173828,7.53000020980835,22.8733005523682,32.1011009216309,55.3947982788086,2,52,139,28
"background",172782.56595,-389012.557455,230.179992675781,1138.11999511719,247.770004272461,7.8899998664856,23.0333003997803,32.2597999572754,46.5007019042969,5,53,139,28
"background",176712.073095,-388983.00746,221.229995727539,1155.34997558594,279.019989013672,8.53999996185303,22.5300006866455,32.0288009643555,52.9460983276367,7,53,136,29
"background",-33007.6995369,-388838.725946,327.923004150391,1031.73999023438,551.35302734375,9.57999992370605,22.2567005157471,26.4659004211426,110.421997070312,6,47,181,19
"background",125925.723057,-389021.243974,360.929992675781,1115.21997070312,411.782989501953,9.67000007629395,25.4867000579834,33.165699005127,84.6045989990234,2,52,148,28
"background",139096.062074,-388915.548309,339.177001953125,1105.94995117188,452.303009033203,9.94999980926514,23.6700000762939,31.9241008758545,88.6859970092773,2,52,147,27
"background",471295.062516,-388843.003646,155.942993164062,1324.68005371094,158.809997558594,14.9433002471924,27.5400009155273,38.4907989501953,20.8369998931885,3,34,82,30
"background",-1886.58338031,-389020.774932,403.643005371094,988.747009277344,693.239990234375,10.0333003997803,21.7066993713379,27.1336002349854,141.445007324219,8,45,189,19
"background",279262.929636,-388762.20987,133.15299987793,1405.44995117188,138.809997558594,8.60000038146973,26.1432991027832,36.8493003845215,23.7057991027832,3,33,89,29
"background",489668.403617,-388625.69025,134.630004882812,1367.47998046875,135.029998779297,15.4099998474121,29.5,40.2433013916016,18.3661003112793,3,35,85,30
"background",355028.150178,-388712.422406,127.053001403809,1328.9599609375,131.800003051758,9.79669952392578,25.75,36.0884017944336,20.0496006011963,3,34,79,29
"background",433379.086549,-388659.417984,108.809997558594,1403.44995117188,108.559997558594,15.0799999237061,29.2033004760742,39.9949989318848,15.0503997802734,3,36,80,30
"background",157419.957567,-388645.037896,276.649993896484,1091.73999023438,306.359985351562,9.72999954223633,22.7066993713379,31.6868000030518,59.8811988830566,7,51,142,27
"background",466551.216193,-389422.332084,152.867004394531,1323.51000976562,152.669998168945,14.8699998855591,28.2367000579834,39.1044006347656,20.3549003601074,3,36,86,30
"background",181118.44658,-389415.081995,191.376998901367,1157.47998046875,243.033004760742,8.10999965667725,23.3132991790771,32.9250984191895,46.8847007751465,3,54,135,29
"background",362372.460731,-389022.854463,117.927001953125,1348.4599609375,126.717002868652,10.3066997528076,26.6667003631592,37.0113983154297,18.5606994628906,3,33,77,30
"background",231763.642715,-389104.257961,193.882995605469,1242.03002929688,208.106994628906,7.89669990539551,23.6632995605469,33.3660011291504,39.4238014221191,3,37,112,30
"background",-21189.7157506,-389340.311826,369.06298828125,957.206970214844,504.4169921875,8.45330047607422,21.2367000579834,23.8374004364014,99.3099975585938,2,47,181,19
"background",323489.877738,-389304.811088,102.629997253418,1431.93005371094,104.459999084473,10.3032999038696,25.5666999816895,35.733699798584,15.4270000457764,3,33,76,29
"background",365857.419329,-389243.013286,107.876998901367,1403.08996582031,109.639999389648,12.1599998474121,28.3166999816895,39.0549011230469,15.3514003753662,3,34,77,29
"background",328233.600055,-389335.838732,84.9899978637695,1468.31005859375,87.9666976928711,10.8900003433228,27.4500007629395,38.3068008422852,12.6618995666504,3,33,77,29
"background",365460.482481,-389276.147993,107.686996459961,1399.22998046875,111.717002868652,11.9433002471924,28.1399993896484,38.8370018005371,15.7508001327515,3,34,77,29
"background",95587.6437708,-389196.477085,312.576995849609,1025.97998046875,526.679992675781,8.73999977111816,22.61669921875,30.7693004608154,107.791000366211,8,51,158,24
"background",241273.639203,-389447.144823,188.089996337891,1273.02001953125,199.766998291016,8.06999969482422,24.2099990844727,33.8686981201172,37.7190017700195,5,37,115,29
"background",211508.21006,-389502.527584,185.906997680664,1251.2099609375,199.830001831055,8.17000007629395,24.0333003997803,34.5312004089355,35.1520004272461,3,37,128,30
"background",388969.756731,-389421.598831,89.4100036621094,1426.56994628906,89.1999969482422,14.7532997131348,30.3600006103516,40.7751007080078,13.5377998352051,3,32,77,30
"background",17869.9364435,-389664.06315,386.803009033203,975.007019042969,722.109985351562,8.73999977111816,21.5067005157471,27.846700668335,149.820007324219,6,46,194,21
"background",297327.781881,-389926.628615,128.832992553711,1410.23999023438,138.923004150391,9.27670001983643,25.5067005157471,35.8981018066406,23.6266002655029,3,34,86,29
"background",431642.198069,-389686.265256,101.449996948242,1425.72998046875,101.169998168945,15.6099996566772,29.7199993133545,40.521598815918,14.5445995330811,3,35,79,30
"background",170127.709673,-389973.471202,206.697006225586,1188.02001953125,240.753005981445,8.05000019073486,23.0666999816895,32.2720985412598,45.4240989685059,8,53,141,28
"background",386720.098411,-389527.399888,89.6832962036133,1432.31005859375,89.503303527832,14.6466999053955,30.3932991027832,40.7515983581543,13.6302995681763,3,32,77,30
"background",212853.483401,-389767.780849,188.039993286133,1245.11999511719,200.470001220703,8.06330013275146,24.0132999420166,34.5023994445801,35.4068984985352,3,37,127,30
"background",257905.471881,-389547.898542,131.876998901367,1359.08996582031,141.65299987793,8.05000019073486,25.13330078125,35.3044013977051,25.5130004882812,2,36,99,30
"background",445981.725788,-389549.15084,137.089996337891,1326.38000488281,137.106994628906,13.8699998855591,27.1632995605469,38.279899597168,20.4592990875244,3,34,81,29
"background",320010.143557,-389733.674604,90.9567031860352,1484.5400390625,93.5567016601562,10.7833003997803,26.5699996948242,37.1643981933594,13.5214004516602,3,33,78,29
"background",295015.541347,-390321.596652,134.557006835938,1415.25,144.236999511719,9.26000022888184,25.4232997894287,35.8330993652344,24.681999206543,3,34,87,29
"background",397704.475395,-390055.834772,99.5867004394531,1416.01000976562,96.3566970825195,13.6967000961304,30.8400001525879,40.9962997436523,14.664400100708,5,32,78,30
"background",108795.542677,-390022.806134,321.609985351562,1045.61999511719,508.613006591797,9.59329986572266,21.7833003997803,30.3581008911133,103.589996337891,8,51,154,25
"background",124613.975271,-390318.797879,370.920013427734,1094.03002929688,439.013000488281,10.3367004394531,24.3932991027832,32.1486015319824,91.040901184082,8,51,151,26
"background",384832.90154,-390434.116605,92.2433013916016,1415.03002929688,93.9000015258789,14.5100002288818,30.176700592041,40.6304016113281,14.1059999465942,3,33,77,30
"background",171553.76051,-390381.935255,213.429992675781,1169.27001953125,233.263000488281,8.03670024871826,23.153299331665,32.3524017333984,44.0169982910156,3,53,141,28
"background",354684.337639,-390126.093763,121.677001953125,1325.77001953125,131.179992675781,9.88669967651367,25.8299999237061,36.141300201416,19.9563999176025,3,34,78,29
"background",172857.804533,-390303.438964,224.113006591797,1137.23999023438,240.119995117188,7.9032998085022,22.9832992553711,32.1198997497559,45.0447998046875,8,53,139,28
"background",179249.482395,-390015.855517,215.216995239258,1104.30004882812,281.1669921875,8.33670043945312,22.0832996368408,31.5631999969482,53.6931991577148,7,54,134,29
"background",211417.176887,-390105.700352,185.363006591797,1247.7900390625,204.233001708984,8.21669960021973,23.9300003051758,34.4468002319336,35.7929992675781,3,37,127,30
"background",323234.298871,-390025.246165,104.497001647949,1417.56994628906,106.59700012207,10.1000003814697,25.3899993896484,35.5247001647949,15.81369972229,3,33,76,29
"background",196219.116186,-390166.648467,163.149993896484,1250.48999023438,203.313003540039,8.2367000579834,24.1466999053955,34.3069000244141,38.9972991943359,3,39,142,31
"background",523324.24548,-390257.216355,168.99299621582,1298.68005371094,178.182998657227,15.4067001342773,29.7833003997803,40.4623985290527,25.4344005584717,3,44,139,31
"background",149299.424208,-390093.269275,309.5830078125,1091.86999511719,439.886993408203,9.42329978942871,23.7733001708984,32.3419990539551,86.6747970581055,8,51,146,27
"background",308096.353615,-390003.708977,112.072998046875,1445.0400390625,118.580001831055,9.50329971313477,25.9832992553711,36.4185981750488,18.9967002868652,3,34,83,29
"background",523024.840945,-390405.79508,168.942993164062,1298.84997558594,178.113006591797,15.4632997512817,29.6867008209229,40.347900390625,25.3600997924805,3,44,139,31
"background",239680.875177,-390159.911244,197.839996337891,1254.56005859375,214.389999389648,8.02999973297119,23.9633007049561,33.5620994567871,40.8939018249512,5,37,114,29
"background",-18640.0681804,-390532.32759,360.856994628906,985.362976074219,640.239990234375,10.8032999038696,21.3299999237061,25.1777000427246,131.477005004883,8,45,181,19
"background",435480.419245,-390745.614105,112.642997741699,1394.10998535156,112.419998168945,14.8233003616333,29.0400009155273,39.7873992919922,15.4147996902466,3,36,82,30
"background",293741.93891,-390862.071629,130.723007202148,1416.26000976562,142.367004394531,8.89330005645752,25.7766990661621,36.4039993286133,24.4034004211426,3,34,87,29
"background",49222.8147424,-390751.3752,392.579986572266,870.710021972656,901.880004882812,5.3467001914978,21.573299407959,29.3631992340088,185.438995361328,8,48,161,24
"background",43035.0369679,-390707.373247,361.023010253906,1009.65002441406,774.809997558594,8.31999969482422,23.3799991607666,31.4995994567871,161.223999023438,6,48,169,24
"background",412924.570165,-390630.220416,94.2900009155273,1424.02001953125,94.6800003051758,14.2266998291016,30.8733005523682,41.4496994018555,13.6206998825073,3,34,79,30
"background",182601.904515,-390723.644508,206.529998779297,1158.43994140625,263.907012939453,8.35000038146973,22.4533004760742,32.2799987792969,51.1054000854492,8,54,136,29
"background",419468.421085,-390510.613471,96.1500015258789,1429.7099609375,96.2600021362305,14.6499996185303,31.1033000946045,42.0792007446289,14.0777997970581,3,34,79,30
"background",196243.108607,-390935.173277,178.983001708984,1221.57995605469,212.59700012207,7.99329996109009,24.0799999237061,34.2322006225586,40.9854011535645,7,41,147,31
"background",420972.134628,-390883.826938,96.0967025756836,1433.48999023438,96.0100021362305,14.7932996749878,31.0533008575439,42.021800994873,13.9923000335693,3,34,79,30
"background",496390.66553,-390576.832914,136.563003540039,1350.18005371094,135.970001220703,14.8767004013062,29.6432991027832,40.234001159668,18.5926990509033,3,37,85,30
"background",63704.8055798,-390954.46547,357.390014648438,1046.40002441406,686.419982910156,8.63000011444092,24.3267002105713,30.4286994934082,143.621994018555,8,49,154,24
"background",406750.611088,-391402.560177,92.246696472168,1430.38000488281,92.246696472168,15.4200000762939,30.2199993133545,40.7480010986328,13.7785997390747,3,32,77,30
"background",260288.05642,-391078.953007,144.90299987793,1331.75,154.160003662109,8.10330009460449,24.9733009338379,35.0996017456055,27.8973999023438,5,36,102,30
"background",324584.306462,-391194.85122,103.792999267578,1417.47998046875,105.983001708984,10.039999961853,25.4699993133545,35.6587982177734,15.6957998275757,3,33,76,29
"background",137554.496715,-391316.450795,329.209991455078,1086.7099609375,408.472991943359,9.03999996185303,24.426700592041,32.2271995544434,80.4560012817383,8,52,149,27
"background",66503.9462528,-390980.140162,334.480010986328,1007.25,675.637023925781,8.07670021057129,23.0132999420166,31.3398990631104,140.199005126953,8,49,155,24
"background",433391.853381,-390991.193483,102.577003479004,1423.48999023438,102.303001403809,15.4833002090454,29.5499992370605,40.3251991271973,14.6129999160767,3,35,80,30
"background",190483.584446,-391224.154142,195.246994018555,1197.10998535156,210.300003051758,7.93330001831055,23.8533000946045,33.9813003540039,40.3446998596191,7,43,154,31
"background",442989.118745,-391040.445536,166.147003173828,1295.43005371094,166.033004760742,13.9333000183105,26.6432991027832,37.8321990966797,22.5702991485596,3,34,81,29
"background",123106.049119,-391398.726487,379.122985839844,1099.18994140625,450.557006835938,10.8966999053955,23.9566993713379,31.7520999908447,93.5860977172852,8,51,152,26
"background",439636.878115,-390945.763889,149.552993774414,1283.65002441406,154.162994384766,14.0132999420166,26.8132991790771,37.5998992919922,20.4164009094238,3,34,80,29
"background",253007.880869,-391083.449492,134.623001098633,1356.02001953125,145.272994995117,7.8899998664856,25.4533004760742,35.5452003479004,26.9955997467041,5,41,120,32
"background",124399.476145,-390972.283291,373.707000732422,1088.97998046875,443.826995849609,10.7299995422363,24.0400009155273,31.8083000183105,92.2293014526367,8,51,152,26
"background",459502.820893,-391261.137211,122.957000732422,1387.13000488281,122.669998168945,15.6567001342773,29.6432991027832,40.4844017028809,16.8808002471924,3,36,86,30
"background",-34012.5827436,-391897.5211,359.869995117188,1054.89001464844,531.497009277344,10.1433000564575,21.0533008575439,24.757999420166,105.888000488281,6,47,181,19
"background",500478.272854,-391652.760401,140.649993896484,1337.7099609375,140.729995727539,14.7767000198364,29.4400005340576,40.0411987304688,19.0172004699707,3,37,87,30
"background",127001.151339,-391740.6697,304.527008056641,1164.56005859375,410.649993896484,9.64999961853027,25.8432998657227,33.5000991821289,84.2092971801758,2,52,151,28
"background",241648.359475,-391542.33418,200.860000610352,1257.68005371094,215.699996948242,8.09000015258789,23.9699993133545,33.5337982177734,41.1733016967773,3,38,118,30
"background",471260.716213,-391856.731481,172.100006103516,1278.98999023438,171.809997558594,15.3199996948242,26.8633003234863,37.8572998046875,22.1303005218506,3,36,86,30
"background",352287.004218,-391505.238848,120.230003356934,1318.83996582031,128.537002563477,9.8100004196167,25.403299331665,35.4679985046387,19.6539993286133,3,34,78,29
"background",246995.897061,-391780.023105,177.429992675781,1293.0400390625,188.710006713867,7.94999980926514,24.6432991027832,34.3759994506836,35.7060012817383,5,40,120,30
"background",484231.686957,-391827.531842,144.809997558594,1341.21997070312,145.539993286133,15.0733003616333,28.5366992950439,39.3378982543945,19.2338008880615,3,35,84,30
"background",269561.915871,-391636.070035,147.572998046875,1367.34997558594,158.302993774414,8.26000022888184,25.36669921875,35.8623008728027,28.2656002044678,3,35,95,29
"background",24700.7792877,-391880.621745,391.476989746094,935.922973632812,743.322998046875,7.71670007705688,21.2099990844727,27.4095993041992,155.050994873047,8,47,195,22
"background",66161.9055017,-391514.977521,353.602996826172,1032.40002441406,677.760009765625,8.31999969482422,23.096700668335,30.7710990905762,140.800003051758,8,49,154,24
"background",528923.315174,-391474.750029,158.770004272461,1328.34997558594,166.080001831055,16.0132999420166,30.0932998657227,40.7979011535645,24.036600112915,3,45,165,31
"background",515931.772672,-391939.694597,155.912994384766,1256.47998046875,163.246994018555,15.1732997894287,28.1700000762939,38.9149017333984,21.8288993835449,3,39,120,30
"background",305332.763169,-392078.65905,115.053001403809,1423.81005859375,124.102996826172,9.19330024719238,26.176700592041,36.7369003295898,20.1742000579834,3,34,85,29
"background",426889.977714,-392054.492396,97.9832992553711,1440.91003417969,97.7133026123047,15.6899995803833,30.7532997131348,41.6450996398926,14.2160997390747,3,34,79,30
"background",409129.99836,-392126.589401,94.9700012207031,1433.90002441406,94.9766998291016,14.7833003997803,30.676700592041,41.2052993774414,14.2547998428345,3,34,79,30
"background",459023.653788,-392375.37628,120.857002258301,1393.5,120.567001342773,15.6999998092651,29.653299331665,40.4935989379883,16.62619972229,3,36,86,30
"background",371447.254482,-391933.612302,99.9032974243164,1420.81005859375,100.25,13.2399997711182,29.1667003631592,39.785400390625,13.5862998962402,3,33,77,30
"background",410096.430505,-392358.935928,96.1866989135742,1426.16003417969,96.3399963378906,14.5200004577637,30.7900009155273,41.2587013244629,14.4158000946045,3,34,79,30
"background",491928.411863,-392301.29244,134.912994384766,1356.27001953125,134.619995117188,15.0500001907349,29.3267002105713,40.0601005554199,18.8267002105713,3,37,85,30
"background",208578.64214,-392153.789559,212.817001342773,1210.91003417969,223.707000732422,8.5733003616333,23.3432998657227,33.9740982055664,37.8250999450684,3,42,142,31
"background",387864.771528,-392298.680849,105.236999511719,1276.86999511719,110.366996765137,12.1999998092651,28.0433006286621,38.6207008361816,15.2207002639771,3,33,77,30
"background",501503.082788,-392320.526785,141.949996948242,1333.11999511719,141.876998901367,14.7932996749878,29.323299407959,39.9108009338379,19.1912002563477,3,38,87,30
"background",13597.760377,-392266.944515,405.296997070312,981.517028808594,668.786987304688,9.19670009613037,20.6100006103516,25.3479995727539,133.768005371094,6,46,190,19
"background",525853.13443,-392528.461846,171.410003662109,1223.07995605469,183.380004882812,15.7700004577637,29.9067001342773,40.578800201416,26.4771003723145,3,44,140,31
"background",84642.8168684,-392422.196854,316.277008056641,959.119995117188,709.692993164062,7.13329982757568,19.4433002471924,27.8726997375488,148.212005615234,8,51,156,24
"background",146901.74092,-392744.564892,395.576995849609,1031.11999511719,474.792999267578,9.13000011444092,24.2266998291016,32.1119995117188,93.7642974853516,8,52,148,27
"background",256225.042864,-392442.937356,143.720001220703,1335.41003417969,153.832992553711,8.03670024871826,25.0533008575439,35.1938018798828,28.073299407959,5,37,103,31
"background",86422.4397657,-392400.461598,328.736999511719,998.059997558594,668.473022460938,8.35669994354248,21.5832996368408,29.8812999725342,139.389999389648,8,51,155,24
"background",365379.093401,-392858.448838,114.123001098633,1328.84997558594,121.203002929688,10.9899997711182,27.2367000579834,37.7056007385254,17.3768997192383,3,34,77,29
"background",178086.755071,-392823.514797,248.889999389648,1079.88000488281,346.032989501953,8.71669960021973,20.1366996765137,29.385799407959,65.8052978515625,8,54,140,28
"background",100783.960603,-392748.757244,334.382995605469,1025.14001464844,555.507019042969,9.65670013427734,22.7367000579834,31.1523990631104,113.01000213623,8,51,157,25
"background",409328.730343,-392404.704988,95.246696472168,1430.7900390625,95.25,14.7632999420166,30.6966991424561,41.2048988342285,14.288200378418,3,34,79,30
"background",279100.318309,-392794.11435,130.352996826172,1377.11999511719,140.880004882812,8.36999988555908,26.0699996948242,36.8111000061035,24.0352993011475,3,35,96,30
"background",390884.796129,-392719.001756,91.8966979980469,1440.03002929688,91.8099975585938,14.6533002853394,30.0566997528076,40.6374015808105,13.6365995407104,3,33,77,30
"background",494752.467965,-392387.143802,137.389999389648,1348.09997558594,136.772994995117,14.9366998672485,29.4932994842529,40.0565986633301,18.983699798584,3,37,85,30
"background",467564.369739,-392681.165221,160.423004150391,1297.75,162.410003662109,14.9833002090454,27.6200008392334,38.5667991638184,21.1151008605957,3,36,86,30
"background",-30143.1130068,-392983.086047,370.683013916016,949.252990722656,438.662994384766,9.02670001983643,20.1100006103516,21.8836002349854,85.6588973999023,2,47,181,19
"background",483884.390567,-392935.892861,145.300003051758,1333.56005859375,146.192993164062,14.9967002868652,28.4599990844727,39.2691993713379,19.4088001251221,3,35,84,30
"background",443716.146092,-393226.102697,154.800003051758,1291.09997558594,160.910003662109,13.960000038147,27.2299995422363,38.3861999511719,22.055700302124,3,36,86,30
"background",285764.42296,-393080.34994,130.75,1388.31005859375,141.899993896484,8.61670017242432,25.9099998474121,36.6403999328613,24.2668991088867,3,35,93,30
"background",523774.844741,-393308.229164,191.736999511719,1248.63000488281,202.477005004883,15.0367002487183,28.6667003631592,39.1833000183105,27.7591991424561,3,44,133,31
"background",340213.162758,-393122.166694,115.946998596191,1342.05004882812,123.042999267578,9.86999988555908,25.25,35.356201171875,19.7024002075195,3,34,78,29
"background",406393.985586,-393024.960316,92.9567031860352,1428.43994140625,92.9633026123047,15.1866998672485,29.8567008972168,40.3489990234375,13.8066997528076,3,34,79,30
"background",-24545.0202019,-393321.139643,366.856994628906,947.203002929688,429.897003173828,9.13329982757568,19.7532997131348,21.1110000610352,84.7677993774414,8,47,183,19
"background",203255.434092,-393216.581381,238.160003662109,1124.33996582031,255.589996337891,8.05669975280762,22.7432994842529,33.1206016540527,45.1733016967773,7,42,150,31
"background",437021.374605,-393396.607249,109.790000915527,1401.01000976562,109.537002563477,15.1332998275757,29.2532997131348,40.0182991027832,15.2020998001099,3,35,83,30
"background",127304.452213,-393706.543181,335.119995117188,1149.26000976562,428.190002441406,9.90330028533936,26.1233005523682,33.7513008117676,89.2098007202148,2,52,150,27
"background",147350.482219,-393701.323775,394.653015136719,1018.96002197266,476.1669921875,9.01000022888184,24.3500003814697,32.1917991638184,94.1528015136719,8,53,148,27
"background",527.4116664,-393477.355082,328.036987304688,1046.17004394531,500.957000732422,9.37670040130615,20.88330078125,23.511999130249,98.6259994506836,6,45,183,19
"background",224994.475618,-393700.276856,235.770004272461,1168.86999511719,263.442993164062,7.36999988555908,23.0599994659424,33.0125999450684,49.0568008422852,3,39,125,30
"background",244762.465581,-393706.729777,209.457000732422,1255.57995605469,227.050003051758,8.17329978942871,24.0433006286621,33.603099822998,43.5941009521484,5,40,121,31
"background",-26455.1444745,-393675.895653,-9999,-9999,404.070007324219,9.36330032348633,19.4466991424561,20.5410995483398,79.8852005004883,5,47,183,19
"background",444649.108158,-393350.667598,153.309997558594,1304.97998046875,153.207000732422,14.0799999237061,27.6867008209229,38.8658981323242,21.4869003295898,3,36,86,30
"background",208655.994809,-393525.150493,230.332992553711,1156.56994628906,245.020004272461,8.25669956207275,22.5132999420166,33.038200378418,40.9410018920898,3,42,145,31
"background",-33298.7867968,-393597.132289,379.016998291016,967.497009277344,448.5830078125,9.29329967498779,20.11669921875,22.1147994995117,87.5369033813477,2,47,181,19
"background",442383.299226,-393742.19782,162.906997680664,1264.75,169.486999511719,14.6632995605469,25.8932991027832,36.6745986938477,22.5228004455566,3,34,82,29
"background",403980.401531,-393516.657405,90.4000015258789,1415.57995605469,90.5066986083984,14.8599996566772,30.1800003051758,40.5498008728027,13.7236995697021,3,32,77,30
"background",258157.390908,-393743.778836,152.649993896484,1317.76000976562,163.320007324219,8.11999988555908,24.9533004760742,35.0792007446289,29.6460990905762,3,36,103,30
"background",330246.325085,-393941.845265,88.9499969482422,1462.06994628906,91.9067001342773,11.0066995620728,27.1000003814697,37.7351989746094,13.3397998809814,3,33,77,29
"background",406706.360659,-394078.60882,91.7667007446289,1448.06994628906,91.6766967773438,15.3599996566772,30.0832996368408,40.5635986328125,13.6351003646851,3,34,79,30
"background",227234.484093,-394105.027766,252.367004394531,1151.47998046875,282.933013916016,7.40670013427734,23.0067005157471,32.7764015197754,52.9611015319824,3,39,119,30
"background",519222.727646,-393934.223582,177.792999267578,1241.65002441406,186.822998046875,14.3267002105713,27.2166996002197,37.4936981201172,25.0403003692627,3,41,125,30
"background",155727.200472,-393934.383483,292.920013427734,1111.26000976562,372.807006835938,8.93330001831055,24.1233005523682,32.8816986083984,73.1355972290039,8,53,147,27
"background",374600.043048,-394092.221737,105.016998291016,1335.9599609375,108.41300201416,12.4766998291016,28.5433006286621,39.0681991577148,15.1873998641968,3,34,78,29
"background",265924.001769,-394137.407226,177.457000732422,1290.93005371094,193.313003540039,8.20670032501221,24.7266998291016,35.1202011108398,35.2025985717773,3,35,103,30
"background",221214.000078,-394154.17816,220.953002929688,1159.33996582031,245.802993774414,7.24669981002808,22.7033004760742,32.755298614502,44.1036987304688,7,40,129,30
"background",341190.753888,-393872.489125,119.247001647949,1368.55004882812,121.220001220703,10.1199998855591,25.6233005523682,35.6491012573242,19.1390991210938,3,34,78,29
"background",207266.529266,-393830.15705,230.296997070312,1161.30004882812,248.419998168945,8.36670017242432,22.5400009155273,33.1018981933594,41.3886985778809,7,42,150,31
"background",395052.117729,-394187.49798,91.5333023071289,1440.21997070312,91.6667022705078,14.289999961853,30.6833000183105,40.9193992614746,14.0982999801636,3,32,77,30
"background",267970.959134,-394606.979244,184.147003173828,1291.03002929688,199.772994995117,8.34329986572266,24.8299999237061,35.3320007324219,36.3604011535645,3,36,103,30
"background",417189.069821,-394317.995637,96.0267028808594,1424.11999511719,96.2866973876953,14.3767004013062,31.1233005523682,41.7812004089355,14.2061996459961,3,34,79,30
"background",296992.625631,-394392.427211,126.296997070312,1388.06005859375,137.843002319336,8.88669967651367,25.7600002288818,36.2229995727539,23.5503997802734,3,35,90,30
"background",217933.377165,-394494.474913,220.360000610352,1146.18005371094,249.639999389648,7.32329988479614,22.5300006866455,32.6652984619141,44.0074005126953,5,40,137,30
"background",302473.022067,-394305.118549,120.736999511719,1409.61999511719,130.557006835938,9.1766996383667,25.9232997894287,36.3790016174316,21.6291007995605,3,34,87,29
"background",315713.953452,-394309.2079,90.0267028808594,1458.91003417969,93.7566986083984,10.5132999420166,26.4200000762939,36.9397010803223,13.8978004455566,3,34,82,29
"background",242560.3655,-394352.085359,223.143005371094,1240.83996582031,241.343002319336,8.36670017242432,23.6966991424561,33.1931991577148,46.6693000793457,3,40,122,32
"background",163361.049912,-394583.05781,265.820007324219,1164.81005859375,333.542999267578,9.43330001831055,22.5566997528076,31.789400100708,64.4617004394531,8,53,144,27
"background",441726.672417,-394602.288462,159.360000610352,1269.39001464844,165.617004394531,14.5532999038696,26.6700000762939,37.4678001403809,22.1098003387451,3,34,81,29
"background",300393.810479,-394460.975722,123.476997375488,1397.7099609375,134.302993774414,9.0132999420166,25.8500003814697,36.2701988220215,22.6601009368896,3,34,88,29
"background",413008.661024,-395031.708204,95.8566970825195,1423.57995605469,96.0867004394531,14.4833002090454,30.9599990844727,41.3488998413086,14.4756002426147,3,34,79,30
"background",91874.9127945,-395085.691798,323.766998291016,1001.63000488281,625.039978027344,8.60669994354248,19.7833003997803,28.338399887085,130.164993286133,8,50,156,24
"background",145389.513899,-394996.855695,419.516998291016,991.023010253906,461.923004150391,9.15999984741211,24.3999996185303,31.9566993713379,92.0250015258789,8,53,147,27
"background",291224.683849,-395124.519403,131.149993896484,1382.07995605469,145.542999267578,8.95670032501221,25.5067005157471,36.0332984924316,24.9361991882324,3,34,94,30
"background",392550.279034,-395164.344986,93.6399993896484,1430.42004394531,93.5766983032227,14.3999996185303,29.8432998657227,40.4033012390137,13.6309995651245,3,33,77,30
