"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-89414.5960533,252794.691969,55.2947006225586,0,67.4427032470703,-1.4543000459671,13.1517000198364,7,64,149,12
"background",-183872.680887,253077.676843,65.0930023193359,44.6570014953613,51.4109992980957,7.82429981231689,21.7112998962402,2,45,160,17
"background",-74891.2726786,252991.035796,33.257999420166,0,69.0412979125977,-1.8400000333786,10.055700302124,7,63,146,12
"background",-206446.840691,252360.137282,60.8606986999512,47.7560005187988,54.0577011108398,7.29530000686646,21.1709995269775,6,42,144,15
"background",-216592.606429,251589.830996,95.4842987060547,14.2856998443604,51.5713005065918,7.83900022506714,21.1133003234863,6,42,144,15
"background",-164455.109979,251122.752108,79.0783004760742,30.2947006225586,77.9253005981445,5.58370018005371,19.8633003234863,6,46,169,17
"background",-239466.240377,250088.610247,89.443000793457,1.67999994754791,62.1936988830566,2.80599999427795,16.8239994049072,8,46,149,16
"background",-207935.948837,248643.50106,77.5707015991211,32.1726989746094,52.7080001831055,7.54869985580444,20.9619998931885,6,41,143,15
"background",-87224.7335965,248493.019395,28.4759998321533,0,83.9307022094727,-2.13770008087158,9.13899993896484,1,64,148,12
"background",-23338.255182,247874.4375,51.2342987060547,36.6920013427734,13.6183004379272,1.125,17.057300567627,9,56,156,17
"background",-325068.670919,247568.349284,99.0317001342773,0,116.065002441406,4.53429985046387,17.951000213623,7,55,146,16
"background",-249612.875812,247768.372313,52.5369987487793,1.47969996929169,87.7757034301758,0.400999993085861,10.7512998580933,7,62,131,18
"background",-291863.932845,247856.875155,82.6257019042969,3.15000009536743,123.335998535156,2.35999989509583,13.6527004241943,7,53,147,18
"background",-291002.184712,246691.173138,94.3376998901367,0,110.171997070312,3.30570006370544,15.5200004577637,7,53,148,18
"background",-179014.453731,246553.133728,68.2902984619141,41.3763008117676,56.1176986694336,7.53870010375977,21.2042999267578,2,45,162,17
"background",-332598.68273,245548.878003,96.4440002441406,0.430999994277954,113.194999694824,4.72200012207031,17.1923007965088,2,56,156,15
"background",-267896.828435,240163.249087,59.2799987792969,0,136.050994873047,-0.0500000007450581,12.2826995849609,7,59,137,18
"background",-328965.919983,239928.390156,96.2833023071289,0,110.175003051758,5.17199993133545,17.4580001831055,7,56,154,16
"background",-105856.110074,240237.094346,60.418701171875,0,82.1056976318359,-1.03869998455048,13.0783004760742,7,64,125,13
"background",-39709.0444304,237885.507184,41.4892997741699,2.75629997253418,56.942699432373,-1.34370005130768,11.0150003433228,1,63,144,12
"background",-199614.768573,238262.461597,52.4936981201172,59.9163017272949,44.3522987365723,8.17529964447021,21.7837009429932,2,41,147,15
"background",-184047.916425,236802.769095,111.772003173828,1.85469996929169,38.4772987365723,8.09500026702881,22.4997005462646,11,40,167,10
"background",-229843.896365,236042.373478,78.5559997558594,23.8022994995117,67.995002746582,4.84130001068115,18.4897003173828,8,45,144,17
"background",-26001.9713892,235301.972648,51.2293014526367,7.95429992675781,34.7507019042969,-0.654999971389771,13.4069995880127,3,61,150,12
"background",-130409.558104,235058.641954,70.3956985473633,0.369700014591217,142.156997680664,0.180299997329712,13.2279996871948,7,62,123,17
"background",-252519.536276,232924.322566,49.8963012695312,0,132.852005004883,-0.263700008392334,10.5622997283936,1,62,129,18
"background",-278819.207239,230180.156943,88.7910003662109,6.51370000839233,98.7092971801758,3.27369999885559,17.2000007629395,6,54,144,18
"background",-327604.699815,229526.374328,95.6092987060547,0,126.875999450684,4.49399995803833,15.7040004730225,2,56,159,16
"background",-183302.895251,226968.883143,46.5172996520996,67.2460021972656,38.2439994812012,8.00930023193359,22.2527008056641,2,39,164,10
"background",-270428.171633,226512.584402,67.8140029907227,2.93499994277954,105.444000244141,1.20700001716614,13.1483001708984,7,59,140,18
"background",-182196.062209,226518.764575,111.555999755859,2.27729988098145,38.314998626709,8.00969982147217,22.2752990722656,11,40,164,10
