"","fvegHW90mask","aetmar_90m","cwdmar_90m","pptmar_90m","pptdjf_90m","pptjja_90m","tmnmar_90m","tmxmar_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"67",2,76.6532974243164,0,101.429000854492,177.437698364258,3.41210007667542,7.76200008392334,17.1509990692139,21.7777996063232,6.63670015335083,-238058.284707141,-4064.63000582671
"68",15,85.0169982910156,0.0370000004768372,100.889701843262,105.224296569824,3.20000004768372,5.11770009994507,17.1490001678467,33.4967994689941,2.80069994926453,-291.596150578184,-64817.08482474
"69",15,77.9400024414062,0,143.445007324219,160.159606933594,4.25559997558594,4.03800010681152,16.3582992553711,33.6526985168457,2.19939994812012,19553.0153621332,-37703.2644403526
"70",7,60.7519989013672,0,146.960006713867,184.942092895508,4.78980016708374,0.762000024318695,13.6343002319336,28.7973003387451,-0.523599982261658,28436.1263018924,-52107.1330923554
"71",15,74.1169967651367,7.90299987792969,98.628303527832,111.391799926758,0.719600021839142,3.34929990768433,19.5580005645752,33.6363983154297,1.99430000782013,-133333.106345351,-196848.453136429
"72",15,74.1169967651367,7.90299987792969,98.628303527832,111.391799926758,0.719600021839142,3.34929990768433,19.5580005645752,33.6363983154297,1.99430000782013,-133333.106345351,-196848.453136429
"73",15,74.1169967651367,7.90299987792969,98.628303527832,111.391799926758,0.719600021839142,3.34929990768433,19.5580005645752,33.6363983154297,1.99430000782013,-133333.106345351,-196848.453136429
"74",15,74.1169967651367,7.90299987792969,98.628303527832,111.391799926758,0.719600021839142,3.34929990768433,19.5580005645752,33.6363983154297,1.99430000782013,-133333.106345351,-196848.453136429
"75",8,62.7196998596191,5.7133002281189,157.76530456543,225.546005249023,4.01429986953735,5.23000001907349,14.8330001831055,28.5624008178711,4.16260004043579,-257652.653834207,102755.755192019
"76",8,62.7196998596191,5.7133002281189,157.76530456543,225.546005249023,4.01429986953735,5.23000001907349,14.8330001831055,28.5624008178711,4.16260004043579,-257652.653834207,102755.755192019
"77",7,74.2266998291016,0,143.010696411133,197.837997436523,2.87080001831055,6.0019998550415,18.3269996643066,31.2721996307373,4.17530012130737,-220173.635866647,62103.4817598686
"78",7,74.2266998291016,0,143.010696411133,197.837997436523,2.87080001831055,6.0019998550415,18.3269996643066,31.2721996307373,4.17530012130737,-220173.635866647,62103.4817598686
"79",8,62.7196998596191,5.7133002281189,157.76530456543,225.546005249023,4.01429986953735,5.23000001907349,14.8330001831055,28.5624008178711,4.16260004043579,-257655.978173335,102760.30764951
"80",8,62.7196998596191,5.7133002281189,157.76530456543,225.546005249023,4.01429986953735,5.23000001907349,14.8330001831055,28.5624008178711,4.16260004043579,-257655.978173335,102760.30764951
"81",15,75.081298828125,0,131.905700683594,185.093597412109,2.20679998397827,5.55700016021729,18.8673000335693,31.3304004669189,3.51999998092651,-218344.270207032,61006.2684907708
"82",15,75.081298828125,0,131.905700683594,185.093597412109,2.20679998397827,5.55700016021729,18.8673000335693,31.3304004669189,3.51999998092651,-218344.270207032,61006.2684907708
"83",11,75.7627029418945,0,131.410293579102,185.05940246582,2.20930004119873,5.52299976348877,18.9440002441406,31.3736000061035,3.50880002975464,-218366.968351473,61465.0056076124
"84",11,75.7627029418945,0,131.410293579102,185.05940246582,2.20930004119873,5.52299976348877,18.9440002441406,31.3736000061035,3.50880002975464,-218366.968351473,61465.0056076124
"85",15,75.1269989013672,0,141.61669921875,160.720794677734,5.47200012207031,5.8882999420166,18.6716995239258,34.2291984558105,3.67510008811951,-102960.959589123,142396.165378137
"86",5,56.1160011291504,52.3973007202148,45.0579986572266,55.0220985412598,1.03620004653931,9.52200031280518,19.7873001098633,24.2959995269775,7.93340015411377,202528.610127482,-492132.636478003
"87",5,56.1160011291504,52.3973007202148,45.0579986572266,55.0220985412598,1.03620004653931,9.52200031280518,19.7873001098633,24.2959995269775,7.93340015411377,202528.610127482,-492132.636478003
"88",15,71.0896987915039,0,150.651000976562,162.921005249023,4.5366997718811,4.86600017547607,16.628999710083,31.5083999633789,2.86339998245239,-82822.3410939455,107380.004979066
"89",15,71.0896987915039,0,150.651000976562,162.921005249023,4.5366997718811,4.86600017547607,16.628999710083,31.5083999633789,2.86339998245239,-82822.3410939455,107380.004979066
"90",15,71.0896987915039,0,150.651000976562,162.921005249023,4.5366997718811,4.86600017547607,16.628999710083,31.5083999633789,2.86339998245239,-82822.3410939455,107380.004979066
"91",15,71.0896987915039,0,150.651000976562,162.921005249023,4.5366997718811,4.86600017547607,16.628999710083,31.5083999633789,2.86339998245239,-82822.3410939455,107380.004979066
"92",15,69.2953033447266,7.57800006866455,139.628997802734,150.158401489258,3.89580011367798,6.43200016021729,17.676700592041,32.989200592041,3.92899990081787,-89748.7414037188,100629.126261639
"93",15,69.2953033447266,7.57800006866455,139.628997802734,150.158401489258,3.89580011367798,6.43200016021729,17.676700592041,32.989200592041,3.92899990081787,-89748.7414037188,100629.126261639
"94",15,71.0896987915039,0,150.651000976562,162.921005249023,4.5366997718811,4.86600017547607,16.628999710083,31.5083999633789,2.86339998245239,-82822.3410939455,107380.004979066
"95",15,71.0896987915039,0,150.651000976562,162.921005249023,4.5366997718811,4.86600017547607,16.628999710083,31.5083999633789,2.86339998245239,-82822.3410939455,107380.004979066
"96",7,77.3767013549805,0,140.130294799805,150.412994384766,3.94199991226196,6.26100015640259,17.5907001495361,32.8520011901855,3.79570007324219,-89958.1780849273,100884.850481405
"97",5,80.3016967773438,29.2700004577637,69.6567001342773,77.2684020996094,4.93860006332397,5.68569993972778,20.3297004699707,34.2029991149902,4.25790023803711,288831.909601075,-449726.77907229
