longitude,latitude,aet,cwd,ppt,tmn,tmx,fvegrec,mam,brd,rep
-125411.5413,-230265.8185,38.90499878,2.010699987,212.6929932,4.317299843,13.53629971,8,48,170,22
89484.13953,-259582.4151,27.09830093,33.02830124,28.48500061,7.772699833,19.86969948,2,35,151,17
-197610.9836,-24793.29607,28.90399933,1.642699957,100.564003,7.2572999,14.28730011,5,38,133,14
181749.5451,-343929.3121,9.014699936,129.7920074,7.769299984,7.369699955,23.16769981,3,34,110,26
89560.66341,-255850.7424,60.72169876,41.88830185,52.64770126,7.929299831,21.39229965,2,35,151,17
-255234.9529,116021.1346,8.080300331,112.7099991,8.080300331,10.61769962,30.04800034,6,48,172,18
69637.60667,-161808.1197,27.92000008,27.24769974,33.88970184,5.499000072,19.12599945,11,47,161,19
-270750.1047,413431.236,4.252699852,0,342.1069946,-1.033699989,6.300700188,1,63,138,15
121430.6291,-94343.11583,0,0,72.77230072,-9.440999985,2.443000078,5,49,43,3
270219.2719,-237583.2151,5.072700024,175.7339935,5.072700024,14.57129955,28.26499939,3,35,72,28
-182006.8734,50412.90742,68.63030243,46.40629959,46.18830109,6.447299957,20.6072998,6,46,159,17
178613.8216,-159557.0237,4.42869997,176.6950073,4.42869997,17.45129967,36.15399933,3,48,142,24
-250601.1307,236722.4432,3.209300041,0,330.1419983,-1.175699949,5.943699837,1,62,131,18
-113799.3897,-23900.83605,19.8939991,67.69270325,19.18169975,10.01200008,26.17770004,11,39,169,9
49360.30901,-8383.317315,0,0,163.0980072,-9.575699806,4.072000027,1,57,54,7
187093.0146,-330734.1906,1.828299999,174.0119934,1.828299999,12.26430035,28.11330032,3,34,103,26
301550.074,-598037.2812,9.274299622,129.2619934,7.835299969,8.277999878,24.93029976,8,56,154,34
327097.1562,-210400.6939,7.553299904,124.413002,7.553299904,16.27529907,32.3893013,3,35,74,28
293202.7096,-359284.6584,11.08329964,186.6600037,11.08329964,17.43969917,33.92430115,3,34,79,29
-198005.2937,182074.7207,2.147000074,173.7460022,2.147000074,15.4307003,34.34700012,2,40,141,15
336670.1255,-436084.4353,32.52970123,5.210000038,72.5562973,-1.051699996,12.17300034,8,54,115,37
-251884.6694,174986.448,8.319999695,0,257.6539917,-1.286299944,8.017299652,1,61,131,18
-96594.35297,2309.676872,22.69499969,64.95829773,22.02569962,9.876700401,26.03470039,11,33,166,12
-3346.05782,173551.8508,15.6960001,101.927002,15.98670006,4.668700218,24.10429955,3,59,136,12
23138.86916,-246037.1515,35.91500092,62.60829926,32.95500183,6.98570013,20.68370056,11,35,147,12
238453.7905,-391356.9437,44.79600143,60.36270142,33.89070129,3.751300097,18.88870049,3,37,116,29
-235472.5615,193741.4546,29.03100014,0,133.1750031,1.412299991,13.2823,8,60,136,18
-204433.4417,131712.5101,8.055700302,120.2509995,8.055700302,12.22599983,31.95999908,2,44,143,17
168265.6902,-86874.44742,2.624000072,9.720700264,18.9470005,-3.987999916,10.71070004,3,45,105,18
109195.6231,-238431.5951,87.76029968,5.998700142,90.97899628,5.614999771,17.31399918,6,47,165,22
-335972.327,316292.656,50.89870071,7.404699802,114.5910034,8.709699631,20.28429985,7,62,149,15
-159862.9238,-167877.8476,0.630299985,183.0700073,0.630299985,12.87530041,25.95299911,6,50,172,22
288960.092,-195174.3097,3.870300055,148.1929932,3.870300055,15.59200001,32.7159996,5,36,81,27
173908.4967,-126552.7601,10.53530025,109.427002,10.58199978,6.001299858,21.82729912,3,46,106,16
215323.5527,-417803.1466,2.21269989,173.2940063,2.21269989,16.32900047,28.9090004,5,53,150,28
-305977.1388,103769.3021,3.597700119,171.9759979,3.597700119,13.29669952,28.09670067,7,54,164,17
167362.264,-314979.7312,1.935299993,185.8849945,1.935299993,16.00169945,29.75169945,3,47,90,26
-126480.0264,206889.5183,26.6602993,0,329.1159973,1.16170001,10.76130009,7,56,128,18
-265481.6848,59265.55056,38.58769989,0,259.5079956,4.879300117,15.50769997,7,54,167,17
-287123.4138,398501.91,108.8560028,12.92029953,89.22070313,5.932300091,20.38229942,7,67,143,17
411401.2269,-570857.206,0.112999998,191.5039978,0.112999998,21.39830017,39.18569946,11,43,152,24
-299177.0567,102122.992,51.98329926,22.16670036,75.35600281,7.080999851,25.21699905,7,54,160,17
-1552.036419,-283464.4872,33.86169815,12.45199966,43.64030075,4.016300201,14.80130005,2,51,118,21
373595.6548,-223662.597,12.6953001,22.8560009,18.85899925,-0.827000022,14.59829998,3,34,69,27
-179724.7372,-53087.65602,4.18900013,119.9509964,4.18900013,13.84669971,25.36429977,5,48,199,16
290858.6088,-379897.9343,11.43529987,58.98329926,11.80729961,3.726700068,19.38969994,3,34,82,29
338752.3629,-307429.2792,12.31099987,33.65800095,14.26270008,3.168299913,13.21630001,3,35,77,29
29173.75086,-5015.796838,35.15430069,22.8920002,65.19499969,1.453299999,16.32169914,7,61,92,8
-252917.0576,107535.3781,41.49530029,37.96469879,48.36569977,9.559300423,23.58300018,8,52,158,19
306051.6905,-284742.6288,12.99170017,32.99769974,15.90530014,2.513999939,12.8732996,3,34,76,28
179125.1753,-320693.0441,20.25099945,22.80170059,29.89030075,0.459699988,15.13869953,3,33,103,26
-9499.141373,-306079.1444,28.32729912,27.22800064,33.37870026,3.220000029,19.2310009,2,57,134,23
361248.3596,-350081.3625,13.05070019,193.6660004,13.05070019,22.3239994,40.10599899,3,33,76,29
46866.83477,36225.81245,34.12730026,4.123700142,37.83969879,-3.64199996,11.47000027,3,68,134,12
-8822.811917,-387088.13,79.65000153,15.83329964,119.8720016,8.495300293,17.95299911,6,45,185,19
484906.2339,-536892.975,16.28030014,42.75299835,17.44070053,9.830699921,19.06769943,3,48,100,30
195771.6118,-145992.822,2.254300117,183.871994,2.254300117,16.74600029,35.69329834,3,44,91,25
47389.36195,-243721.8871,0.254299998,190.1759949,0.254299998,17.40730095,36.59429932,11,36,149,13
54996.24996,-335711.3095,24.00930023,18.47970009,26.40500069,3.613699913,15.47700024,2,41,133,17
420036.8956,-458329.9021,1.083699942,181.0399933,1.083699942,19.63929939,32.64300156,3,40,92,31
-297983.9109,314334.16,47.7887001,0,182.9850006,1.627699971,12.97700024,6,64,142,18
-255234.9529,116021.1346,0.348699987,188.5850067,0.348699987,13.5340004,33.36500168,6,48,172,18
-68472.20178,330237.7343,1.153300047,0,48.70330048,-5.725699902,5.990300179,1,58,171,12
258926.9226,-184709.7456,13.625,29.4116993,15.61870003,3.3677001,12.40130043,3,42,96,26
160293.7346,-442274.3662,1.119699955,173.25,1.119699955,18.4489994,28.4640007,5,51,157,17
-40379.1169,157950.4169,0,0,270.303009,-6.947999954,2.91899991,1,57,95,13
88939.39685,-313985.1687,12.50570011,47.77230072,12.51830006,6.314700127,19.54330063,11,37,137,16
251175.7034,-243104.5975,22.7112999,27.96199989,25.83499908,4.846700191,12.16569996,3,39,77,28
-291876.0783,100603.1395,56.52370071,19.00970078,88.39499664,7.723700047,24.34399986,2,53,156,17
-122847.3455,72247.00881,1.343299985,208.8529968,0.059300002,16.3397007,34.3003006,5,37,169,14
-132490.0562,338899.307,8.686699867,0,95.45700073,-2.479700089,8.845000267,7,64,152,16
-218251.9322,151465.0659,24.2866993,7.677299976,67.82630157,2.605700016,17.72669983,2,44,143,17
-207162.2771,334851.423,50.87369919,114.2229996,39.92699814,11.70370007,25.77499962,7,64,138,17
15731.01337,-259915.6022,10.63070011,88.29270172,7.930699825,10.51070023,26.50530052,11,37,135,13
-282759.4064,278108.378,53.7696991,18.58370018,82.13430023,7.118000031,19.81100082,7,61,136,18
-315932.6364,224060.1988,97.90370178,37.15969849,70.26000214,6.772999763,21.3003006,6,56,153,16
211040.5091,-213009.8025,7.864699841,153.1349945,7.869999886,8.211999893,22.95569992,3,41,70,28
-70774.50537,206650.1215,41.99369812,18.18129921,74.68730164,1.040699959,20.42900085,7,64,129,13
257399.5365,-377211.829,5.072000027,181.7579956,5.072000027,17.07670021,36.04769897,3,34,88,29
-127419.28,50692.57324,7.093699932,129.0800018,7.093699932,13.43570042,31.05400085,11,38,168,13
145561.7119,-123648.8009,13.61270046,68.52330017,19.02700043,1.296700001,11.62930012,5,49,72,4
85244.96087,-113105.509,40.37900162,124.5080032,14.86800003,5.826300144,20.62929916,7,58,104,10
-23960.53456,164053.1259,9.421999931,135.6150055,9.634699821,3.355000019,25.91970062,1,63,131,12
394970.5317,-503238.0528,10.3416996,103.1409988,10.34399986,10.4282999,26.79129982,3,41,146,23
23331.86833,-212580.123,13.30500031,86.228302,10.68430042,10.16730022,27.08169937,11,35,142,11
206566.5223,-222320.7098,16.98430061,21.15200043,22.68670082,1.332700014,12.57970047,3,40,70,31
150276.9062,-284287.6339,77.75099945,11.52070045,26.94599915,1.271999955,13.06330013,7,50,132,23
-25355.53225,287309.4481,1.341300011,0.118299998,29.08930016,-5.301300049,7.25369978,3,52,139,16
298918.0805,-493458.2902,4.229300022,170.3240051,1.583999991,10.75969982,30.40169907,2,56,154,33
469976.4023,-409522.5785,17.53770065,36.86470032,19.80870056,5.642700195,16.79599953,3,36,85,30
82659.10951,-16733.87298,10.48169994,107.6149979,10.63269997,4.993700027,23.22599983,3,63,152,12
80400.10375,15924.09177,0,0,43.1257019,-9.170700073,6.948999882,3,60,139,15
-108614.0931,408985.4295,16.62730026,29.68569946,21.47570038,-1.367699981,18.37299919,2,59,158,14
276226.4372,-403074.6098,12.77400017,143.1790009,12.77400017,10.80529976,29.6067009,8,57,142,30
-166176.1223,375100.3316,126.1869965,0,74.04799652,2.885299921,19.24469948,7,67,137,16
366529.3496,-560077.5816,6.516699791,67.45330048,6.516699791,9.121999741,25.2840004,5,40,91,28
70226.20614,-189651.4725,34.75899887,3.485699892,55.39870071,3.163000107,13.34669971,11,36,152,10
24484.26333,-342745.7812,18.81030083,38.05170059,19.83469963,3.079699993,18.7133007,2,57,134,24
404753.6311,-496260.0571,7.843699932,100.6500015,7.821000099,12.36499977,29.09700012,3,42,93,30
175512.5895,-286712.7875,2.5,201.5899963,2.5,19.75300026,34.32830048,3,39,106,30
-81927.68429,-115859.78,23.70269966,6.519299984,31.7670002,3.622699976,12.54500008,2,40,135,23
-40216.76439,259342.6146,4.167699814,151.1260071,4.167699814,8.684000015,29.9489994,3,56,158,17
-31414.67632,-347676.7605,20.61829948,74.521698,20.33429909,9.190699577,24.38599968,11,48,176,18
84921.23733,-426681.3507,1.217300057,161.9029999,1.217300057,13.39400005,22.36599922,2,51,185,20
-180944.7308,305691.4245,6.951300144,184.9219971,6.951300144,17.31329918,35.61899948,7,61,158,20
152868.1399,-437018.2575,15.28829956,88.26499939,15.99170017,14.74429989,24.93670082,5,50,160,17
76060.85443,-364907.3521,12.99199963,126.052002,12.53129959,2.822299957,22.4102993,7,50,158,29
135887.3137,-403315.0974,5.755300045,130.3650055,5.755300045,14.04370022,32.00669861,5,53,151,29
168105.7723,-438962.5844,36.65769958,21.60569954,51.42300034,8.403699875,20.4640007,5,51,157,17
145659.1493,-195566.1136,8.978300095,154.1049957,8.978300095,11.18799973,26.43499947,8,53,93,11
-190200.8127,338220.6088,113.0510025,17.72470093,115.8079987,5.572999954,20.07830048,6,64,151,20
-50618.65268,-211091.2572,25.93169975,23.57629967,35.24869919,2.398699999,19.35630035,8,47,131,24
47762.59448,-387347.3325,54.30469894,43.65800095,79.63929749,1.48029995,17.11569977,8,49,159,24
69204.57027,-392151.8954,27.69599915,83.64399719,30.26930046,10.49769974,24.4253006,8,49,154,24
-254821.708,319362.2251,9.520999908,123.8359985,9.520999908,11.51099968,29.83029938,7,62,134,19
-15764.34377,-314985.4814,86.78970337,37.44369888,34.44369888,5.956699848,21.23699951,8,50,143,19
19616.42521,-149816.0499,48.17229843,85.71099854,24.5522995,8.831700325,23.79999924,11,35,150,11
-96885.53747,-199596.1882,21.81100082,28.91670036,23.01000023,4.256299973,20.4083004,11,50,131,19
192235.9747,-386145.8625,11.15869999,127.7409973,7.96570015,6.855700016,22.75799942,3,36,131,30
-21312.91769,-287877.3319,24.56570053,29.00270081,27.24729919,2.561000109,19.56270027,2,52,131,20
-209703.0729,404692.1471,1.330000043,0,109.4459991,-3.109299898,7.37869978,11,59,170,18
-154438.5239,-31412.86498,2.331700087,173.7380066,2.331700087,12.06669998,28.20299911,2,46,144,22
-5364.273035,87877.18776,87.50830078,55.61899948,29.8383007,4.617000103,17.66130066,1,63,88,7
84725.99277,-367857.7901,5.394999981,115.0459976,5.51429987,6.555699825,25.08300018,7,50,156,29
-230491.4477,365791.9006,28.17000008,0,113.1399994,0.209000006,9.982000351,7,60,130,16
392278.0429,-546101.7336,13.90670013,47.26330185,15.8409996,5.80670023,21.3927002,3,39,99,27
238637.9311,-136174.9417,5.618000031,180.598999,5.618000031,22.36100006,40.78300095,3,37,80,26
-131856.5717,-125866.3045,28.87470055,3.065000057,67.3553009,3.21329999,15.31330013,2,49,170,16
417869.2472,-272015.5309,15.52970028,170.5,15.52970028,21.90299988,37.71969986,3,40,78,29
-196846.8357,146096.2419,88.36399841,28.4326992,28.9829998,7.450300217,22.63500023,2,39,145,14
82262.53839,-318600.0677,14.18669987,25.61370087,14.90799999,2.960299969,14.05700016,11,38,136,17
-115328.199,-240131.9984,19.23670006,109.9100037,19.97830009,13.44169998,25.41069984,8,48,177,18
-97557.64662,-15112.49587,28.25629997,15.22700024,39.54370117,5.96999979,18.22130013,11,32,168,11
-204277.2955,424843.9953,73.77269745,11.20730019,34.99129868,1.581699967,17.62330055,11,59,161,17
-178420.0112,-46543.48839,94.08930206,22.65399933,30.73570061,9.299300194,20.36499977,5,50,190,16
226107.5922,-292300.5918,1.559999943,205.2969971,1.559999943,19.94930077,37.76929855,3,34,92,27
505112.0686,-386367.2287,19.58270073,84.3207016,16.1446991,9.967700005,24.93370056,3,38,94,30
278997.9023,-461278.1342,56.1637001,14.77369976,72.03829956,4.244699955,19.84029961,11,58,171,31
88281.1919,-363664.5307,3.897700071,161.1790009,2.027699947,6.22329998,26.99430084,3,52,160,29
-275270.9048,325855.4701,34.40169907,0,143.6860046,-1.441300035,10.50570011,1,61,134,17
-145959.9203,-81447.28295,36.43099976,11.61270046,66.10230255,7.318699837,16.31170082,2,46,148,25
215323.5527,-417803.1466,3.051700115,159.6119995,3.051700115,16.1977005,28.99430084,5,53,150,28
389349.0633,-343899.6887,23.21269989,30.17270088,29.62899971,3.910000086,15.64529991,3,43,90,31
122385.7316,-170997.895,58.15169907,99.5,12.21399975,4.811999798,17.90329933,7,53,94,8
-55042.46614,189559.0246,40.70069885,21.69169998,63.06470108,2.707700014,16.87100029,7,60,120,14
48268.09267,41262.73563,0,0,95.78500366,-8.343700409,6.448999882,3,67,145,13
389169.1763,-538341.709,6.612699986,186.0240021,6.612699986,25.89900017,41.23099899,3,39,104,27
11009.42394,29824.63061,81.41670227,66.15299988,21.03000069,4,18.1413002,8,57,92,11
-280170.954,172737.2079,56.39699936,0,176.8110046,2.137300014,16.37770081,6,54,154,18
-5850.939271,-279630.5243,32.43000031,95.80670166,15.27400017,7.827700138,21.00270081,2,51,119,23
-26646.40103,113388.1991,53.25569916,16.20330048,103.2829971,3.430999994,14.38370037,8,59,84,13
-201604.4016,89147.84452,24.4666996,0.067299999,162.6260071,3.959700108,12.31369972,8,48,151,19
465009.6894,-329992.3066,12.51469994,131.5319977,12.51469994,20.52569962,35.36830139,3,34,79,29
-270650.2861,367989.5851,7.374700069,148.3650055,7.374700069,12.78530025,31.60169983,7,64,134,16
62039.1284,7329.313066,0,0,95.73169708,-8.138699532,5.011700153,3,64,98,6
433328.3538,-478540.4079,20.55900002,42.34429932,19.67569923,6.649000168,18.42230034,3,42,90,29
-28643.22532,-366058.8443,0.321999997,179.2050018,0.321999997,11.67500019,26.93370056,6,48,174,19
-154656.1034,-148209.2695,19.36499977,66.97170258,18.90069962,10.25230026,21.70299911,2,44,172,16
71.95452988,-237402.4911,8.134699821,169.2050018,8.134699821,12.67570019,29.91469955,2,39,122,19
-129382.7127,-116988.3497,49.20999908,0,97.95999908,5.51429987,17.4489994,2,46,164,15
256714.8878,-274362.2109,5.725999832,98.40399933,5.550300121,10.45199966,27.48870087,3,34,73,28
25188.04244,-196522.4486,28.59199905,6.988699913,43.38100052,2.910700083,12.5692997,11,35,148,11
128208.4603,-13860.55759,7.896299839,117.1240005,7.901299953,5.860000134,24.58300018,3,57,141,14
226674.9737,-390386.989,7.87169981,172.8580017,7.87169981,16.30830002,34.41070175,3,36,115,30
283957.1958,-345526.294,15.12829971,38.0196991,17.13570023,2.082999945,16.31229973,5,36,84,31
187314.2314,-427572.2008,55.80870056,9.987999916,109.4540024,7.250699997,20.09070015,6,53,161,19
-170341.017,-158207.1706,53.26699829,61.41630173,39.56029892,8.132699966,17.64900017,7,48,173,21
189294.4548,-171950.3232,4.968699932,177.7980042,4.968699932,17.68470001,35.93470001,5,46,130,26
335195.6399,-394861.2845,12.3760004,100.7570038,12.20899963,6.461299896,22.25830078,3,34,77,29
265839.3396,-212757.8685,6.072000027,6.938700199,29.59429932,-1.008299947,7.717299938,7,42,94,26
-64274.38032,118774.6608,52.48300171,31.25029945,75.64499664,9.675999641,20.43600082,7,55,126,20
34837.74721,-106973.6285,25.48469925,65.1486969,25.09900093,9.552000046,27.39929962,6,51,167,19
-29252.74562,-337280.9967,58.67430115,2.673000097,88.50229645,5.559299946,19.03070068,8,50,178,20
-14851.62098,196877.0131,8.423999786,3.463999987,43.04769897,-3.516299963,11.22430038,11,61,144,12
-147421.456,-48430.64195,0.137700006,173.9160004,0.137700006,15.52330017,29.6996994,6,45,153,24
-293213.4119,350794.8557,8.204299927,0,324.026001,-0.443300009,7.254300117,7,65,133,17
162842.4243,-54897.80802,0,0,35.43399811,-12.56029987,0.372999996,3,57,127,11
162940.9843,-99324.46125,5.985000134,14.47599983,16.76569939,-3.252000093,12.01130009,3,46,115,17
-331891.7193,367724.1382,32.34930038,101.1809998,11.8767004,10.15499973,23.08569908,7,61,157,15
268659.9928,-163603.4123,9.437999725,38.40670013,9.93900013,4.429999828,19.36129951,3,42,80,28
-107841.8322,-21673.16538,74.25869751,8.081299782,50.71569824,6.69329977,19.57999992,5,36,165,9
68963.60236,-301140.7089,30.78000069,30.10099983,29.22929955,5.297699928,17.58329964,11,38,142,14
273206.485,-244813.3329,7.805699825,56.56700134,7.819699764,5.085299969,20.96969986,3,34,73,28
102265.1113,-411261.8946,47.52500153,86.44499969,22.93600082,8.055999756,22.32500076,8,50,173,20
-91721.07921,390585.9554,17.34770012,93.72570038,17.34770012,5.40899992,24.5522995,3,60,182,13
-255234.9529,116021.1346,39.01869965,36.05469894,45.71300125,7.284999847,23.93670082,6,48,172,18
-37206.87914,266832.418,9.864999771,3.515300035,37.30699921,-3.054699898,11.09300041,3,56,153,17
-221514.0621,91064.25749,38.21229935,43.60430145,43.54600143,7.369699955,24.47800064,5,48,159,19
-110002.8325,-248072.5871,55.06900024,98.3710022,20.64999962,9.298299789,20.76530075,8,52,180,18
-243550.2555,284137.9602,19.92930031,0.270700008,167.0870056,1.440000057,10.69200039,7,59,146,18
99938.90285,-70611.46301,21.54400063,102.2070007,5.529300213,4.203000069,14.91670036,5,49,37,3
35656.38001,-327617.9929,23.87870026,105.2809982,14.51430035,5.643000126,21.12800026,2,54,125,24
8149.552624,-51936.94921,2.49000001,165.5630035,2.49000001,13.85529995,32.27069855,6,60,142,19
-186081.5701,413604.287,0.876299977,0,85.22299957,-3.514699936,4.18599987,1,68,146,16
-128503.8994,53473.23472,22.7887001,64.11799622,22.72430038,10.46500015,25.5333004,5,38,168,13
-326143.6662,220857.0974,95.22100067,0,124.6579971,4.711699963,16.37870026,7,56,161,16
492829.2108,-547894.6431,13.43529987,46.78570175,14.22599983,9.745300293,18.93799973,3,46,105,28
-9741.557192,198507.6151,22.91799927,143.6390076,15.36299992,7.34469986,24.30369949,3,61,137,12
203138.0171,-402064.8167,8.099300385,157.7070007,8.099300385,14.04269981,28.81399918,6,53,149,27
424508.8402,-294972.8999,7.031300068,149.1000061,7.022299767,10.04170036,23.52700043,7,45,98,32
68007.97633,-171412.8263,60.18830109,38.42169952,51.28929901,6.71600008,20.57830048,11,38,153,11
382697.01,-376416.9984,14.29669952,181.1529999,14.29669952,25.75600052,42.55500031,5,32,77,30
-185.4020071,-94018.75859,4.577000141,136.5500031,4.577000141,14.68529987,32.80369949,2,48,154,16
194802.1246,-127127.4361,3.620300055,196.3029938,3.620300055,18.87100029,38.07099915,3,42,83,26
22589.81383,-127332.5734,32.87730026,1.400699973,64.62000275,3.546000004,13.08829975,5,37,158,13
181194.5835,-282475.1104,9.06799984,174.1649933,9.06799984,18.56870079,35.60499954,3,37,103,30
129061.7001,-231849.9538,28.69169998,54.46699905,30.9423008,4.547299862,16.14830017,1,55,126,18
466434.046,-552934.9657,4.903699875,144.9799957,4.903699875,23.56669998,38.61500168,5,40,87,28
62609.45457,-352386.0123,28.17270088,4.831999779,65.58399963,-1.065999985,12.76570034,7,50,151,30
-232373.0916,71142.46331,1.716699958,167.7129974,1.716699958,11.63529968,31.94099998,2,51,160,18
250529.6164,-477845.946,3.247699976,176.1260071,3.247699976,16.38730049,36.20470047,8,56,176,31
331409.5182,-512963.2128,8.234999657,90.27829742,8.085000038,10.81070042,28.37899971,3,58,114,43
-38309.90813,40105.97841,36.08369827,3.055700064,145.447998,3.059700012,15.60400009,7,55,135,19
7055.414621,92026.79853,1.288300037,0.740700006,102.8929977,-5.660299778,6.297999859,8,61,131,7
308261.5737,-170152.8139,15.21269989,83.52030182,12.9307003,4.734700203,21.23699951,3,34,70,27
-49926.57745,-25985.67287,27.66769981,62.72900009,27.80730057,9.47369957,25.71570015,2,45,156,18
328005.1573,-547727.2656,58.55970001,8.826700211,85.00099945,2.676700115,16.50499916,3,63,130,44
130261.0684,-207147.6853,0.883000016,0,213.2160034,-5.561699867,5.754300117,1,53,112,12
43948.47449,54120.55409,10.98169994,104.4319992,11.01029968,5.534999847,24.12800026,3,64,142,13
-5227.893366,394705.0017,18.39769936,35.98730087,21.24769974,0.687699974,18.05870056,11,57,145,14
25616.61678,-398912.1837,61.6780014,4.93200016,117.6050034,7.870999813,18.17370033,5,46,188,22
43980.01777,-153125.5435,34.05730057,1.792299986,62.92200089,3.368299961,13.17529964,11,36,150,11
-229648.5911,276864.0647,64.498703,96.78469849,24.89299965,11.30799961,28.47970009,7,56,133,19
41297.59786,-103076.6207,38.33200073,129.2680054,22.1432991,10.84500027,26.73999977,6,51,166,19
-52866.03149,158903.4117,2.049999952,0,301.3039856,-4.676700115,6.645299911,8,57,95,14
470213.3028,-492339.9518,7.34100008,197.845993,7.34100008,27.83429909,41.68370056,5,41,89,29
-53168.29171,-10854.27066,1.060700059,177.4660034,1.060700059,15.26000023,34.71300125,6,44,163,18
-287537.0136,331309.6315,86.84200287,37.52870178,71.73269653,5.508999825,20.37129974,7,67,138,17
226851.161,-238552.5944,2.291300058,168.0720062,2.295300007,11.88869953,25.98999977,3,38,80,28
-362078.5751,262592.6907,48.35129929,8.875300407,105.5149994,7.802299976,20.86429977,6,58,159,15
466656.7031,-314962.0883,11.54730034,191.4230042,11.54730034,25.4137001,39.46670151,3,34,81,30
418263.7595,-407581.2026,11.90530014,37.29130173,12.61699963,5.119699955,18.51129913,3,35,81,30
-211264.7259,262895.4783,31.49270058,0.405299991,127.9570007,4.03429985,15.49629974,6,42,145,15
40136.31863,-394405.7528,0.621699989,167.8119965,0.621699989,11.82670021,29.04330063,8,46,193,21
-71358.55921,77789.68499,39.04970169,0,166.8480072,2.969300032,14.79699993,6,50,165,19
-66263.62842,362601.8608,7.120699883,129.4980011,7.130700111,4.61070013,23.7493,1,59,181,12
234689.9325,-170677.1868,8.479999542,16.74600029,16.98200035,0.441000015,10.07330036,3,43,66,27
342303.4578,-514092.9368,25.05900002,85.64099884,24.08600044,6.868299961,23.38229942,3,57,98,42
-149604.4155,363879.231,8.484999657,0.264999986,128.3289948,-2.444700003,9.826999664,7,66,143,16
-65794.41829,104013.8113,23.6432991,0,226.5529938,2.719000101,11.50529957,6,58,133,21
-24815.96833,-8809.21949,40.90599823,48.89070129,49.5387001,7.6322999,23.08329964,6,57,145,20
-318280.5027,105246.7955,12.30000019,97.16000366,12.30000019,9.278699875,19.88470078,2,55,178,17
226728.4427,-162246.2449,12.86699963,29.41970062,20.26129913,1.54429996,10.63599968,3,41,65,27
-191327.1941,148090.6433,1.959699988,175.9100037,1.959699988,15.05729961,34.45569992,11,35,162,11
-286782.5507,149099.8729,18.35230064,0,234.7890015,1.552700043,11.61330032,6,57,156,16
-3372.992714,97747.72668,0,0,160.0149994,-6.736999989,5.143000126,7,65,129,11
-130493.7378,69963.91485,41.47800064,0,101.2860031,6.05369997,16.07729912,5,40,178,10
-115328.199,-240131.9984,0.549300015,162.4170074,0.549300015,14.54199982,27.07830048,8,48,177,18
180812.172,-147712.2825,4.732299805,0,40.62070084,-4.926300049,7.217999935,3,48,108,16
129113.0946,-261446.9442,60.92169952,0.507700026,116.0479965,0.335999995,12.18799973,7,56,137,19
-30106.03469,204451.6552,1.067999959,0,85.95629883,-6.475299835,5.634300232,3,65,142,12
70081.6979,-198192.3326,0.386000007,208.9369965,0.386000007,17.81229973,36.06430054,11,36,150,11
-109972.0041,274187.1584,0,0,295.4030151,-7.254300117,3.613699913,7,65,125,11
275213.6462,-270443.2584,1.18900001,200.8009949,1.18900001,17.80800056,34.80369949,3,34,73,28
335475.1705,-487444.8027,13.42269993,118.3939972,13.02369976,13.7652998,29.70929909,7,60,132,40
-19481.81444,-234265.6598,0.277999997,189.2120056,0.277999997,16.20330048,32.2507019,6,45,119,24
401069.9617,-248559.2735,9.791000366,20.91300011,15.16699982,-0.785300016,13.80230045,5,37,75,27
279596.0627,-473970.8972,54.66899872,16.07769966,66.82969666,4.119299889,20.14929962,11,57,171,32
-12770.44312,-267305.3006,26.66130066,30.50869942,29.46829987,5.103300095,18.6637001,8,51,115,21
153406.7953,-164172.8543,9.779000282,98.51170349,4.807300091,1.299999952,15.36999989,5,46,50,5
-129142.3047,395278.1886,138.6430054,0,24.67070007,3.336299896,18.25169945,1,62,149,11
238168.1226,-129659.0612,8.795000076,51.84400177,8.805999756,6.526299953,20.68029976,3,42,66,27
-109425.5758,-221386.3105,31.43169975,0.232299998,138.4219971,0.222000003,16.39170074,2,51,151,19
-10899.30415,54827.14928,2.803999901,0,211.8000031,-2.985300064,7.15170002,8,59,99,12
96986.96599,-232540.0167,0.700699985,191.003006,0.700699985,19.30529976,35.56930161,2,49,159,22
-184125.1863,-90719.94781,62.7120018,89.02799988,32.24670029,8.613300323,22.11300087,7,49,183,20
403366.5568,-356201.0753,16.63999939,178.8070068,16.63999939,21.68729973,37.70669937,3,34,77,29
-45842.03184,-92403.87381,48.49229813,0.87529999,57.61700058,4.805699825,16.47669983,2,35,166,8
145046.0579,-77016.26467,4.68170023,173.8280029,4.68170023,12.97369957,35.63769913,3,58,142,20
294445.8192,-259733.2392,6.259300232,135.4170074,6.259300232,16.95929909,32.13330078,3,33,73,28
-112273.669,114286.2935,119.0299988,0,49.66799927,8.599300385,21.61770058,6,43,166,19
-92319.54673,-78832.90028,0.270999998,178.9160004,0.270999998,15.28969955,34.9817009,11,37,156,14
-257686.3506,370238.7801,74.68499756,5.612699986,79.4437027,1.880300045,16.01530075,7,63,128,16
-16430.45275,-274435.1845,0.723699987,178.9830017,0.723699987,14.56869984,34.45270157,2,51,120,23
438982.9281,-538615.0436,4.37830019,68.7983017,4.37830019,9.902999878,25.7852993,3,39,94,28
-50477.91539,-385629.7802,12.04599953,138.5970001,8.81000042,9.983699799,18.34869957,8,47,183,19
-300736.0575,373111.7467,11.73099995,0,337.6239929,-0.269300014,10.37800026,7,65,139,18
